gen,fevals_median,fevals_p5,fevals_p10,fevals_p90,fevals_p95,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
947,3939360,3542549,3617454,4306019,4387869,1.7389506e-5,1.554331e-5,1.609598e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-942.8922729492188,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,248.49066,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.633278,64.410286,64.517845
948,3943571,3546567,3621469,4310851,4392494,1.7389506e-5,1.554331e-5,1.609598e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-942.8922729492188,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,248.49066,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.643433,64.4043,64.51224
949,3947843,3550813,3625284,4315386,4396896,1.7389506e-5,1.554331e-5,1.609598e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-942.8922729492188,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,248.49066,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.63773,64.40147,64.51224
950,3952199,3554943,3629194,4320175,4401554,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.63773,64.39868,64.50932
951,3956305,3558950,3633331,4324979,4405878,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.63773,64.392555,64.496666
952,3960388,3562824,3637372,4329685,4410593,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.63773,64.392555,64.496666
953,3964752,3566928,3641184,4334416,4415269,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007137624,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.43683,63.63773,64.392555,64.4788
954,3968915,3570850,3645086,4339133,4419989,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007137624,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.439976,63.63773,64.38331,64.4788
955,3972984,3574730,3649278,4344027,4424898,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.42275,63.63773,64.38659,64.48516
956,3977175,3578405,3652806,4348966,4429490,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,246.23514,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.951023,63.42534,63.6397,64.38659,64.49353
957,3981575,3581911,3656771,4353718,4434018,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00013971454,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.2017211914062,3.4028234663852886e38,3.4028234663852886e38,233.58122,199.62639,202.62749,248.49066,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.9532,63.42534,63.6397,64.38659,64.49425
958,3985933,3585749,3660388,4358545,4438590,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00014510674,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-504.8446350097656,-641.5865478515625,-627.3091430664062,3.4028234663852886e38,3.4028234663852886e38,233.58122,196.62741,202.62749,248.49066,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,84,87,100,100,63.9532,63.42534,63.6397,64.37878,64.49425
959,3990075,3589672,3664468,4363286,4443341,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00014581833,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-513.9480590820312,-641.5865478515625,-627.3091430664062,3.4028234663852886e38,3.4028234663852886e38,233.58122,195.71973,202.62749,248.49066,248.49066,193.20778,63.296196,77.87049,3.4028235e38,3.4028235e38,96,83,87,100,100,63.963997,63.42534,63.6397,64.3754,64.49425
960,3994091,3593419,3668514,4367757,4447894,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00014510674,3.9291237e-5,4.2262687e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-514.33935546875,-641.5865478515625,-627.3091430664062,3.4028234663852886e38,3.4028234663852886e38,233.58122,195.71973,201.4232,248.49066,248.49066,186.78935,63.296196,77.87049,3.4028235e38,3.4028235e38,96,83,87,100,100,63.982105,63.42534,63.6397,64.37853,64.496765
961,3998379,3597394,3672251,4372404,4452623,1.7389506e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00015641101,3.9477254e-5,4.310208e-5,0.007170124,0.016789071,-934.0031127929688,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-514.33935546875,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,232.59584,193.41714,200.3249,248.49066,248.49066,186.78935,63.296196,77.9716,3.4028235e38,3.4028235e38,96,82,85,100,100,63.974228,63.43923,63.6397,64.37853,64.49353
962,4002639,3601333,3676384,4376943,4457225,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00015641101,3.9477254e-5,4.290945e-5,0.007170124,0.016789071,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-514.2725830078125,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,200.3249,248.49066,248.49066,193.20778,63.296196,77.9716,3.4028235e38,3.4028235e38,96,82,85,100,100,63.96342,63.43923,63.64202,64.38654,64.48948
963,4006773,3605171,3679901,4381648,4461999,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.3840088e-5,0.00015641101,3.9477254e-5,4.290945e-5,0.007170124,0.016789071,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-897.720458984375,-513.9480590820312,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,200.3249,246.23514,248.49066,193.20778,63.296196,77.9716,3.4028235e38,3.4028235e38,96,82,85,100,100,63.96342,63.420902,63.64202,64.38988,64.48948
964,4011090,3609358,3683895,4386108,4466482,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00015641101,3.9477254e-5,4.290945e-5,0.007137624,0.016789071,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-513.9480590820312,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,200.3249,246.23514,248.49066,193.20778,63.296196,77.9716,3.4028235e38,3.4028235e38,96,82,85,100,100,63.980507,63.416714,63.631496,64.38988,64.48383
965,4014976,3612903,3688083,4390871,4470809,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00017341958,3.9291237e-5,4.310208e-5,0.007137624,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-513.9480590820312,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,200.3249,246.23514,248.49066,196.92711,63.622936,79.21846,3.4028235e38,3.4028235e38,96,82,85,100,100,63.992226,63.43267,63.64202,64.391945,64.49586
966,4019443,3616678,3691940,4395297,4475263,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00018282964,3.9291237e-5,4.310208e-5,0.007137624,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-504.118408203125,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,200.3249,246.23514,248.49066,197.14621,63.622936,79.21846,3.4028235e38,3.4028235e38,96,82,85,100,100,63.993824,63.43267,63.64202,64.38988,64.49586
967,4023766,3620227,3695673,4399814,4480288,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00018282964,3.9291237e-5,4.310208e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-504.118408203125,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,201.4232,246.23514,248.49066,202.21625,63.622936,74.23629,3.4028235e38,3.4028235e38,96,82,85,100,100,63.997368,63.42195,63.64202,64.38988,64.50221
968,4028142,3623935,3699629,4404525,4485003,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00018282964,3.9254744e-5,4.290945e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,201.4232,246.23514,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,96,82,85,100,100,63.996803,63.42195,63.64202,64.38735,64.51289
969,4032403,3627829,3703347,4409099,4489347,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00018282964,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-508.97869873046875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.23514,248.49066,196.92711,63.622936,74.15541,3.4028235e38,3.4028235e38,96,82,85,100,100,64.00221,63.41731,63.63709,64.39864,64.50221
970,4036413,3631397,3707184,4413513,4494113,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00018282964,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-508.97869873046875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.23514,248.49066,196.92711,63.622936,74.15541,3.4028235e38,3.4028235e38,96,82,85,100,100,63.995716,63.416714,63.63709,64.39926,64.50221
971,4040561,3635585,3711042,4418483,4498718,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-508.97869873046875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.23514,248.49066,196.92711,63.622936,74.15541,3.4028235e38,3.4028235e38,96,82,85,100,100,63.989197,63.409367,63.631634,64.39926,64.50221
972,4044879,3639504,3715055,4423150,4503386,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.23514,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,95,82,85,100,100,63.989197,63.409367,63.644222,64.39482,64.50726
973,4049185,3643251,3718930,4427884,4507977,1.7330623e-5,1.554331e-5,1.600204e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.5654907226562,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.23514,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,95,82,85,100,100,63.990005,63.409367,63.648117,64.3936,64.49617
974,4053705,3647179,3722727,4432598,4512807,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.23514,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,95,82,85,100,100,63.995796,63.409367,63.648117,64.3936,64.507
975,4057915,3651310,3726731,4437307,4517618,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.00575,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,95,82,85,100,100,64.0084,63.409367,63.665783,64.39389,64.507
976,4062049,3654666,3730682,4441921,4522481,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.00575,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,95,82,85,100,100,64.00157,63.41685,63.66296,64.39389,64.499466
977,4066422,3658193,3734386,4446614,4527305,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3512573242188,-903.3425903320312,-508.21356201171875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,202.62749,246.00575,248.49066,197.14621,63.622936,74.15541,3.4028235e38,3.4028235e38,95,82,85,100,100,63.995594,63.405193,63.66861,64.39389,64.499466
978,4070772,3662047,3738196,4451464,4532239,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.01664204,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3512573242188,-903.3425903320312,-508.97869873046875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,203.76234,246.00575,248.49066,196.92711,63.622936,73.68364,3.4028235e38,3.4028235e38,95,83,87,100,100,63.995594,63.405193,63.65333,64.40533,64.499466
979,4075044,3665688,3742034,4455937,4536985,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1546886e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.2262687e-5,0.0066171926,0.016468592,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3512573242188,-903.3425903320312,-508.97869873046875,-655.7238159179688,-631.545166015625,3.4028234663852886e38,3.4028234663852886e38,233.58122,193.41714,203.76234,246.00575,248.49066,196.92711,63.622936,73.68364,3.4028235e38,3.4028235e38,96,83,87,100,100,64.00157,63.405193,63.65333,64.40533,64.50874
980,4079229,3669608,3746151,4460636,4541913,1.7330623e-5,1.554331e-5,1.5996662e-5,2.1538439e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.290945e-5,0.0066171926,0.016468592,-934.3931274414062,-946.910400390625,-943.6040649414062,-909.3963623046875,-903.3425903320312,-497.6903076171875,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,195.71973,204.93007,246.00575,248.49066,208.29533,63.622936,73.68364,3.4028235e38,3.4028235e38,96,84,87,100,100,63.994446,63.405193,63.65333,64.40011,64.495705
981,4083470,3673275,3750580,4465283,4546705,1.7330623e-5,1.554331e-5,1.5859703e-5,2.1538439e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.290945e-5,0.0066171926,0.016468592,-934.3931274414062,-946.910400390625,-944.593017578125,-909.3963623046875,-903.3425903320312,-496.42437744140625,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,195.71973,204.93007,246.00575,248.49066,208.71332,63.622936,73.68364,3.4028235e38,3.4028235e38,96,84,87,100,100,64.00166,63.405193,63.649082,64.40011,64.495705
982,4087790,3677013,3754155,4470063,4551243,1.7330623e-5,1.554331e-5,1.5859703e-5,2.1390939e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.290945e-5,0.0066171926,0.016468592,-934.3931274414062,-946.910400390625,-944.593017578125,-910.1865844726562,-903.3425903320312,-497.6903076171875,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,195.71973,204.93007,246.00575,248.49066,208.29533,63.622936,74.15541,3.4028235e38,3.4028235e38,96,84,87,100,100,63.9912,63.405193,63.657047,64.40011,64.495705
983,4092044,3681042,3758374,4474473,4555975,1.7330623e-5,1.554331e-5,1.5859703e-5,2.1390939e-5,2.2702618e-5,0.00019698008,3.9001996e-5,4.290945e-5,0.0066171926,0.016468592,-934.3931274414062,-946.910400390625,-944.593017578125,-910.1865844726562,-903.3425903320312,-497.6903076171875,-655.7238159179688,-630.8599853515625,3.4028234663852886e38,3.4028234663852886e38,233.58122,195.71973,205.19595,246.00575,248.49066,208.71332,63.622936,74.15541,3.4028235e38,3.4028235e38,96,84,87,100,100,63.9912,63.405193,63.657047,64.38674,64.495705
