dataset,GPGOMEA,GPZGD,Operon,PySIPS,PySR,QLattice,RF,SymRegg,eggp,neogp,random,slim_gsgp
nasa_battery_2_20min,-0.0048257172924213,-0.0051361436900406,-0.0098542529258504,-0.0054658215048151,-0.0044019159806358,-0.0046080861220611,-0.0062873466134267,-0.002697969543703,-0.0054280696426232,-0.008865837,-0.0159222520805578,-0.0046549286749132
nasa_battery_2_20min,-0.0048215622063071,-0.0032696908330174,-0.0059494221910427,-0.004318658694807,-0.0074625644668977,-0.0038403636496915,-0.006296436818614,-0.0096314237922872,-0.0042896070037698,-0.0033508334,-0.0075526450385269,-0.0046549286749132
nasa_battery_2_20min,-0.0036417682179923,-0.0053542809507859,-0.0045403696770664,-0.0161420687719817,-0.0026921351424732,-0.0052736970924559,-0.0064589806451244,-0.0059767173018219,-0.0039425200318866,-0.04838509,-0.0075330940934781,-0.0046549286749132
nasa_battery_2_20min,-0.0044706346152733,-0.0170752428201888,-0.008334630376317,-0.0066392880891844,-0.0051232929589815,-0.0042335541324111,-0.00635422774957,-0.0061430661724048,-0.0038456035158936,-0.016234687,-0.0158351302394924,-0.0046549286749132
nasa_battery_2_20min,-0.0043005310504046,-0.007659231215613,-0.0110837946841741,-0.0042395362239432,-0.0032855786879696,-0.0040786905103884,-0.0063990390577696,-0.0041296508158783,-0.0048837808069012,-0.005811437,-0.0095834622967562,-0.0046549286749132
nasa_battery_2_20min,-0.0043770451525507,-0.0043349715570884,-0.0041307569956614,-0.0047659716009981,-0.003603433485919,-0.0044760786713479,-0.0064294765830574,-0.0176869449184683,-0.0051209744976674,-0.008680299,-0.013788031581245,-0.0046549286749132
nasa_battery_2_20min,-0.0050395074606384,-0.0107100480860792,-0.0050743435400234,-0.0058918471201644,-0.0038850862357665,-0.0038187893600997,-0.0064946242976712,-0.029256797057494,-0.0046528372479377,-0.0050452617,-0.0076748889693668,-0.0046549286749132
nasa_battery_2_20min,-0.0062302030016083,-0.005364849148008,-0.0044647327856682,-0.0084876555106947,-0.0036364739850467,-0.0040939571213595,-0.0062858718750898,-0.0038857570909002,-0.0050858865896802,-0.0045907167,-0.0089738038747796,-0.0046549286749132
nasa_battery_2_20min,-0.0047137409580181,-0.0050138901546514,-0.0164310035621029,-0.0047377049938044,-0.0046897534667933,-0.0041260728206519,-0.0062307524138982,-0.0043327975691219,-0.0045150061982296,-0.0040734056,-0.0074629966461344,-0.0046549286749132
nasa_battery_2_20min,-0.0046413350027881,-0.0156290042344753,-0.0038943505142366,-0.0065747740901613,-0.0036804997785774,-0.0042391461459692,-0.0062865921327837,-0.0039768455369,-0.0042791711271286,-0.006441497,-0.0087287692126047,-0.0046549286749132
nasa_battery_2_20min,-0.0051478266124445,-0.0057943844574441,-0.0041399133908394,-0.0104712313288803,-0.0028816814165339,-0.0040752005367113,-0.0064822263174116,-0.0153947955087215,-0.0037555620347182,-0.007999433,-0.0105596635796162,-0.0046549286749132
nasa_battery_2_20min,-0.0051847293419072,-0.0093525128536315,-0.0186942449727037,-0.0084796846640443,-0.005344047418626,-0.0039163760312038,-0.0064177698646092,-0.0129003037296144,-0.0054404563099033,-0.004442582,-0.0111931749257161,-0.0046549286749132
nikuradse_1,-0.0030604435153463,-0.0161728965431832,-3.988227322121232e-05,-0.001463753320074,-0.0004746195212088,-0.0006376275380726,-0.0097061784337647,-0.0007202976045932,-0.0002543170564566,-0.012159458,-0.0011708280424601,-0.0026590186832193
nikuradse_1,-0.0004237922273009,-0.0177771273899997,-3.946124296887887e-05,-0.001025929434627,-0.0090690002422399,-0.0012386893750877,-0.0104095952853014,-0.0125511334201613,-0.0002992597442428,-0.0004574253,-0.0010224752830921,-0.0026590186832193
nikuradse_1,-0.0007174243665307,-0.0340937368423731,-5.126494141405329e-05,-0.0014340853271479,-0.0001361036211895,-0.0003539130017105,-0.0095944694839683,-0.0001357410705529,-0.000590787872484,-0.00040969637,-0.0011435350327685,-0.0026590186832193
nikuradse_1,-0.0015223445020798,-0.0181297975040504,-0.0003884707809032,-0.0009098642616731,-0.0001434925913887,-0.000638832844121,-0.0099556500727717,-0.001796073925439,-0.0003419083606384,-0.0025874535,-0.001696163811896,-0.0026590186832193
nikuradse_1,-0.0044310675772574,-0.0245509017438134,-4.048690649131535e-05,-0.0012627465730032,-0.0042577123768065,-0.0003219058531797,-0.0100103630805712,-0.0001620793604704,-0.0095165170445477,-0.0032646174,-0.0011154300202998,-0.0026590186832193
nikuradse_1,-0.0027337563008697,-0.0261496445079852,-4.7673328782933634e-05,-0.0015499712162876,-0.0133972179320309,-0.0006374095961776,-0.0101464374377296,-0.0003186195859088,-0.007567170561457,-0.0007089073,-0.001199525787513,-0.0026590186832193
nikuradse_1,-0.0014147741331336,-0.010075876125058,-3.610094910480812e-05,-0.5417564061587552,-0.0053751510989184,-0.0004018840778943,-0.00982498663368,-0.0773174322555274,-0.0004545044132323,-0.020423897,-0.0007865837968324,-0.0026590186832193
nikuradse_1,-0.0004332596283952,-0.034362443891627,-5.53002995244477e-05,-0.0016144175555169,-0.0002723364511921,-0.000640109084237,-0.0105982150855473,-0.0111152472597741,-0.0003635811185627,-0.00030742516,-0.0015313368770431,-0.0026590186832193
nikuradse_1,-0.0004446523802219,-0.0122771866038884,-0.0005675541304352,-0.001622861492677,-0.1746119694967391,-0.0009527714975208,-0.0096069155314954,-0.000382332249442,-0.0004851147417524,-0.0007430615,-0.0013188791329467,-0.0026590186832193
nikuradse_1,-0.0010729595515898,-0.0018297559865486,-3.936104143448553e-05,-0.0011975162664139,-0.0004043810787895,-0.0002989096924889,-0.0097541556891311,-0.0003435817024389,-0.0005620323585266,-0.0076637412,-0.0011791424137267,-0.0026590186832193
nikuradse_1,-0.0027715283101775,-0.0056282904072576,-4.392731588927161e-05,-0.0014683266130897,-0.0004403981415567,-0.0006534611130258,-0.0096341731958754,-0.0005378501603957,-0.0001792185749721,-0.0003692515,-0.0009418473976186,-0.0026590186832193
nikuradse_1,-0.0017462831204705,-0.0006288563646356,-6.137269581735852e-05,-0.0016709352088234,-0.0003425672784909,-0.0012563897238536,-0.009935400071388,-0.0003602239057164,-0.0001027643679302,-0.00016454783,-0.0011325710867434,-0.0026590186832193
nikuradse_1,-0.000888044596717,-0.0011003367623174,-7.89156524181937e-05,-0.0012883187572457,-0.000684919212124,-0.0006365210517244,-0.0100041557949991,-0.0001525526901897,-0.0001853159317902,-0.0002501476,-0.0013414477245187,-0.0026590186832193
nikuradse_1,-0.0005264814847714,-0.0328968569706734,-4.14757279230036e-05,-0.003251103327543,-0.0008914781206336,-0.0006538372009403,-0.0099748904512833,-0.0005982964941402,-0.0003597049342003,-0.015065621,-0.0013457903846972,-0.0026590186832193
nikuradse_1,-0.0004117059671877,-0.0280788016680994,-4.295810019738232e-05,-0.0014076769509873,-0.0079310897325543,-0.0006523489957134,-0.0100485524058136,-0.0003522913545414,-0.0002092519428846,-8.855047,-0.0012167428941929,-0.0026590186832193
nikuradse_1,-0.0003820632330711,-0.0112033811986027,-4.459171227264026e-05,-0.001824319234087,-0.0006174277288201,-0.0006392323369906,-0.0097720516976494,-0.0010280520076578,-0.0002304683699035,-0.000860304,-0.0010238935741577,-0.0026590186832193
nikuradse_1,-0.0005077307504442,-0.0302392197822655,-0.0001576875377572,-0.0009429412945423,-0.000265367213845,-0.0006354506625828,-0.0098664209295674,-0.0007082221757896,-0.001188509291258,-0.0023475587,-0.0010869303120679,-0.0026590186832193
nikuradse_1,-0.0005345098493374,-0.0067270527971099,-5.929052507595908e-05,-0.0013877868178504,-5.407508868579633e-05,-0.0002907063756821,-0.0100784689915459,-0.0008250786637768,-0.0001098479734026,-0.0007498276,-0.0012843169563204,-0.0026590186832193
nikuradse_1,-0.0004587093180494,-0.0048801887845821,-4.415794976690377e-05,-0.0014639148815444,-8.971223237745911e-05,-0.0012643946691941,-0.0098434360585732,-0.0003117133930036,-0.0004266457749793,-0.0005267917,-0.001293024210426,-0.0026590186832193
nikuradse_1,-0.0002648583677262,-0.011982590352855,-6.523537505207408e-05,-0.004468916196268,-0.0002652288564604,-0.0006437634206799,-0.0100756927342793,-0.0016143827205249,-0.000153750738334,-0.0060871146,-0.0015117660523502,-0.0026590186832193
nikuradse_1,-0.0003420880149412,-0.0203775769641279,-4.4741653795063366e-05,-0.0014694746545408,-0.0001303483683311,-0.0006193185289631,-0.0104237660794573,-0.0141722878348279,-0.0002828248416608,-0.00063404243,-0.0011231329239957,-0.0026590186832193
nikuradse_1,-0.0003089248939601,-0.0004267593832944,-8.774441250265766e-05,-0.0014637533268823,-0.0002490368530063,-0.0012483128844555,-0.0099565426518347,-8.203204169773817e-05,-0.0003573778337412,-0.00012278288,-0.0011247427286469,-0.0026590186832193
nikuradse_1,-0.0003760116701075,-0.0145310811033031,-4.199917327541869e-05,-0.0013855447106157,-0.0001504347202657,-0.0006355665458933,-0.0099590200030441,-0.0097142162638002,-0.0003063277985113,-0.00035547727,-0.0035734064785325,-0.0026590186832193
nikuradse_1,-0.0020868589282318,-0.0346162668002668,-4.044787817770369e-05,-0.0009123634908387,-0.0004414743887092,-0.0006016850089161,-0.0104506760505678,-0.0005875211172662,-0.0001976665002394,-0.0006386982,-0.0011804780399692,-0.0026590186832193
nikuradse_1,-0.0024013548861363,-0.0170533729812929,-5.7976852583027285e-05,-0.0011851012811503,-0.0001470100593676,-0.0011087131141119,-0.0093334122535653,-0.0003338046580373,-0.0005461059175134,-0.00023591724,-0.0012396645855257,-0.0026590186832193
nikuradse_1,-0.0010232661244211,-0.0097905596152728,-5.786170968939339e-05,-0.0011488162936831,-0.0002143347319411,-0.0005526762865686,-0.0096844976063521,-0.0002275252476866,-0.0005410852328494,-0.00034637094,-0.0011352750745791,-0.0026590186832193
nikuradse_1,-0.0005426587801376,-0.0321858439088632,-3.877090054228247e-05,-0.0013924841175758,-0.0268407992417594,-0.000635418347354,-0.0102964955380438,-0.0002930947229656,-0.0003789782083382,-0.20911844,-0.0012466667379774,-0.0026590186832193
nikuradse_1,-0.0005795136599847,-0.009998240157518,-4.239909656085863e-05,-0.0011584965892556,-0.0001842405796927,-0.000643152536612,-0.0100870603454945,-0.0002666577375605,-0.0002543077918174,-0.00089445594,-0.0010946564465883,-0.0026590186832193
nikuradse_1,-0.0005827648042232,-8.229596701606475e-05,-5.441947405781328e-05,-0.0013315667220102,-0.0001923333157254,-0.0012447836614574,-0.0098511488144205,-0.0089012633897518,-0.0001587673836615,-7.165975e-05,-0.0012534925500365,-0.0026590186832193
nikuradse_1,-0.0003701914391662,-0.0125681716698172,-7.813419684535589e-05,-0.0011495172979124,-0.0001867423479165,-0.0006412094006278,-0.0100013356782726,-0.0004112208864065,-0.0004341991049006,-8.1900274e-05,-0.0015672396954012,-0.0026590186832193
nikuradse_2,-0.0750182975617284,-0.0014473777187978,-0.0015029123692206,-0.0036154657391644,-0.0014082505680998,-0.0013504264136528,-0.0103457223685185,-0.0014280533380734,-0.0030381654167938,-0.0013995654,-0.001583141726111,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014834770085241,-0.0013558717957801,-0.0065174873560108,-0.0016601511628514,-0.0013611493932883,-0.0107960299623456,-0.0014685730967846,-0.0014284696255713,-0.0015827563,-0.0030001419479305,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0013529852253469,-0.0018259040967241,-0.0093329760952768,-0.0015235019911425,-0.0013522193352789,-0.0094096728131001,-0.001408225993619,-0.0013832256900445,-0.0014109118,-0.0018131695190069,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014970966639356,-0.001487379449616,-0.0021534358858476,-0.001335460853729,-0.0013400749633779,-0.0103511336783264,-0.001356980218346,-0.0013542986323319,-0.001670519,-0.0029023133668846,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0013674527702484,-0.0014673515384399,-0.0018115227059625,-0.0013440259795407,-0.0013367145471991,-0.0119632769444444,-0.0013335934576682,-0.0013942129873612,-0.0012808497,-0.0031224685044353,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014447051350727,-0.0015727756062671,-0.0015352889448971,-0.0014092281799481,-0.0013326861309294,-0.0109889413074074,-0.0013487690457313,-0.0014292308255255,-0.0013558047,-0.001989548058101,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0013460199544451,-0.0013949976437461,-0.0265165129415584,-0.0013171376202264,-0.0013332800947048,-0.0117057432481481,-0.0013742795875769,-0.0014712570399924,-0.0014804892,-0.0019559759611183,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0015261418542671,-0.0015291528524952,-0.0014062968645795,-0.001508964066896,-0.0013705060190319,-0.0123735883728395,-0.0014313135227217,-0.0015957298193452,-0.0013899294,-0.0023690010816106,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014617954019961,-0.001546164692034,-0.0017594523620691,-0.0014381540023289,-0.00136229986624,-0.0102544436780521,-0.0018850918941018,-0.0014605954882077,-0.0015321487,-0.0021509733408304,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0015245961135787,-0.0015302863384491,-0.0022598173258522,-0.0013310860846904,-0.0013369401164588,-0.0102620261791494,-0.0012733071393833,-0.0013797092801686,-0.0013279198,-0.0021327855205616,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0013683875233815,-0.0016575764346666,-0.002237422565479,-0.0017253916050679,-0.0013524362561673,-0.0108223927631687,-0.0013195375726448,-0.0013155741488058,-0.0015903474,-0.0021775164261868,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014296454369407,-0.0015821852014039,-0.0045068520183963,-0.0014630187606717,-0.0013373063575732,-0.010237928254321,-0.0013919698043906,-0.0013886303483839,-0.0014575191,-0.0024891543804516,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0013908513615308,-0.0015797028257348,-0.0041618910003084,-0.0013554609665241,-0.0013287903730823,-0.0101637545716049,-0.0013561262515903,-0.0013989912685795,-0.0014386366,-0.0014940824844497,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014498236767951,-0.0013101304572354,-0.0024776234737846,-0.0013615541254459,-0.0013526984892352,-0.0117398124569959,-0.0013559005645846,-0.0014467737602363,-0.001355871,-0.0022598501506199,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.001364450921653,-0.0015872371864213,-0.0068581470003431,-0.0013975477976712,-0.0013332006824145,-0.0108193265211076,-0.001318776636157,-0.0013475283792188,-0.0013538878,-0.0014682605394834,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.001335226261014,-0.0014842604347336,-0.0042113784061502,-0.001406194993605,-0.001363098236492,-0.013017222682716,-0.0013369003700611,-0.0014480093584659,-0.0013980421,-0.0022153403299314,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.001406175412697,-0.0016187116023263,-0.0040802780943339,-0.0014014052765042,-0.0013457009349379,-0.0102702394030863,-0.0013035551989578,-0.0013695086932235,-0.0013684502,-0.0056961273856269,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014262188552605,-0.0015598959010982,-0.0014068651376741,-0.001550910796461,-0.0013701269540765,-0.0108505129944443,-0.0014059391844625,-0.0014204912688549,-0.0013848417,-0.0028474463232214,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0013450094150705,-0.001570527810901,-0.004295680109179,-0.0015649354629573,-0.0013358971656946,-0.0107420289320986,-0.0015737858379163,-0.0013903690167184,-0.001513779,-0.0016132351708065,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0015395934236257,-0.0016165799299839,-0.0056807433376003,-0.0014411292423786,-0.0013537037311362,-0.0104083352876542,-0.0015091688044431,-0.0013962600282593,-0.0015380613,-0.0016543472262406,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.001415127214052,-0.0018301954842782,-0.0024446328359057,-0.0014362353377006,-0.0013593258262352,-0.010034366378395,-0.001346539305921,-0.0013841857284731,-0.0013203608,-0.0012438562649482,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014337817850349,-0.0015750544483538,-0.0014130913215942,-0.0013252039858887,-0.001341517514644,-0.0123094933432784,-0.0013808992025064,-0.001448958719497,-0.0015985708,-0.0014461204626026,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014903084729307,-0.001578051323177,,-0.0015853872532963,-0.0013551406109355,-0.0116569093110081,-0.0013364841616457,-0.001511885958803,-0.0015161096,-0.0018463884606534,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014412186588619,-0.0016980548779732,-0.0014331341508989,-0.0013242105234387,-0.0013430597728829,-0.011112206037037,-0.0013540676324532,-0.0014000420266292,-0.0013647025,-0.0018212385682624,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0015419080786595,-0.0017318492724137,-0.001409060756085,-0.001309998071212,-0.0013876092118287,-0.0111027153030864,-0.0013514363834339,-0.0013108117482202,-0.0014269004,-0.0016611064393502,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.001413888291567,-0.0014798023758753,-0.0020032448472403,-0.0012561658370767,-0.0013431753602383,-0.0100788491691358,-0.0014616436923574,-0.0014509399967382,-0.0014867239,-0.0016246098601358,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0015427518229993,-0.0014896652288218,-0.0024059951123249,-0.0014258957661211,-0.0013328661978799,-0.0101608162469135,-0.0030267888663935,-0.0014422164362817,-0.0013348788,-0.0017236943225486,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0014481284541151,-0.0014653533962884,-0.0065872974633744,-0.0013960056814353,-0.0013484140219198,-0.0106369901728395,-0.0013863404884805,-0.0013557384580359,-0.0013779877,-0.0020718494998911,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.0016380281364608,-0.0018136295281163,-0.0014871399922781,-0.0013191436403038,-0.0013458657807276,-0.0102470015495884,-0.001462443824408,-0.0014657001960533,-0.0012862482,-0.0015405799764265,-0.003048141723464
nikuradse_2,-0.0750182975617284,-0.001352361747172,-0.0015654561395089,-0.0022067972904199,-0.0014112105848018,-0.0013389682233913,-0.0103112276340877,-0.0014809297441822,-0.0014810533226905,-0.001457449,-0.0015473008895572,-0.003048141723464
