gen,fevals_median,fevals_p5,fevals_p10,fevals_p90,fevals_p95,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
484,1884311,1537117,1647021,2069613,2103818,3.966711e-5,2.2784963e-5,2.4147794e-5,8.566634e-5,0.00020283896,8.926946e-5,4.5159046e-5,4.8662878e-5,0.0005383722,0.0020815,-839.1678466796875,-902.9262084960938,-896.2456665039062,-750.6249389648438,-651.5004272460938,-653.6515502929688,-735.631103515625,-714.1752319335938,-567.1346435546875,-530.8858032226562,126.64218,75.985306,89.80082,172.69388,178.91328,47.810944,29.36878,32.41909,66.50437,72.07392,56,34,39,72,80,61.743126,60.759533,61.039658,62.546375,62.823967
485,1888373,1540269,1650393,2074099,2108411,3.966711e-5,2.2784963e-5,2.4147794e-5,8.214547e-5,0.00016322808,8.8522254e-5,4.5159046e-5,4.8662878e-5,0.0005383722,0.0020815,-839.1678466796875,-902.9262084960938,-896.2456665039062,-755.4512329101562,-676.4857788085938,-653.6515502929688,-735.631103515625,-714.1752319335938,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,172.69388,178.91328,48.129887,30.169743,32.56563,66.50437,72.07392,56,35,39,72,80,61.757896,60.737896,61.05975,62.56405,62.83019
486,1892451,1543867,1654099,2078627,2112895,3.966711e-5,2.274705e-5,2.4147794e-5,8.214547e-5,0.00016322808,8.8522254e-5,4.5159046e-5,4.8662878e-5,0.0005383722,0.0020815,-839.1678466796875,-903.1177978515625,-896.2456665039062,-755.4512329101562,-676.4857788085938,-653.6515502929688,-735.631103515625,-719.9906005859375,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,172.69388,178.91328,47.810944,30.169743,32.56563,66.50437,72.07392,56,35,39,72,80,61.757896,60.737896,61.05975,62.56405,62.83019
487,1896322,1547742,1657396,2083236,2117453,3.9988794e-5,2.274705e-5,2.4147794e-5,8.214547e-5,0.00016377421,8.926946e-5,4.5159046e-5,4.8662878e-5,0.0005383722,0.0020815,-838.2388916015625,-903.1177978515625,-896.2456665039062,-755.4512329101562,-676.1016845703125,-653.6515502929688,-735.631103515625,-719.9906005859375,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,165.78613,177.44424,47.810944,30.169743,32.56563,67.335106,72.07392,56,35,39,72,77,61.77791,60.737896,61.062767,62.568974,62.83019
488,1900578,1551178,1660906,2087751,2122064,3.966711e-5,2.274705e-5,2.4147794e-5,8.214547e-5,0.00016377421,8.926946e-5,4.5159046e-5,4.8662878e-5,0.0005383722,0.0020815,-839.1678466796875,-903.1177978515625,-896.2456665039062,-755.4512329101562,-676.1016845703125,-653.9147338867188,-735.631103515625,-719.9906005859375,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,172.69388,178.91328,47.680267,30.169743,32.56563,66.50437,72.07392,56,35,39,72,80,61.778038,60.737896,61.062767,62.57241,62.844666
489,1904717,1554463,1664453,2092290,2126455,3.966711e-5,2.2784963e-5,2.4147794e-5,8.2077866e-5,0.00016377421,8.926946e-5,4.5159046e-5,4.8662878e-5,0.00049564644,0.0020815,-839.1678466796875,-902.9262084960938,-896.2456665039062,-755.5460205078125,-676.1016845703125,-653.9147338867188,-735.631103515625,-719.9906005859375,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,165.78613,178.91328,47.810944,30.169743,32.56563,66.50437,72.07392,56,35,39,72,80,61.79436,60.737896,61.062767,62.577087,62.844666
490,1908882,1557793,1668379,2096675,2131139,3.8514805e-5,2.2784963e-5,2.4147794e-5,8.0066326e-5,0.00016377421,8.926946e-5,4.5159046e-5,4.8662878e-5,0.00053286896,0.0020815,-842.5579833984375,-902.9262084960938,-896.2456665039062,-758.3994750976562,-676.1016845703125,-654.1991577148438,-735.631103515625,-719.9906005859375,-567.1346435546875,-530.8858032226562,128.24747,80.59048,92.1034,165.78613,178.91328,48.183598,30.169743,32.56563,66.50437,72.07392,57,36,40,72,80,61.776794,60.763226,61.063267,62.577087,62.844666
491,1913139,1561113,1671995,2100900,2135877,3.8434424e-5,2.2401016e-5,2.4001092e-5,8.2077866e-5,0.00016377421,8.926946e-5,4.5159046e-5,4.8662878e-5,0.00053286896,0.0020815,-842.7982177734375,-904.880615234375,-896.9464111328125,-755.5460205078125,-676.1016845703125,-659.2196044921875,-735.631103515625,-720.5014038085938,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,165.78613,178.91328,48.458237,30.169743,32.56563,66.50437,72.07392,56,35,40,72,80,61.776794,60.763226,61.063267,62.577087,62.844666
492,1917304,1564350,1675834,2105093,2140576,3.8434424e-5,2.2401016e-5,2.4001092e-5,8.2077866e-5,0.00016377421,9.104762e-5,4.5159046e-5,4.8662878e-5,0.00053286896,0.0020815,-842.7982177734375,-904.880615234375,-896.9464111328125,-755.5460205078125,-676.1016845703125,-659.2196044921875,-735.631103515625,-720.5014038085938,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,165.78613,177.44424,48.458237,30.169743,32.56563,66.50437,72.07392,56,35,40,72,79,61.801876,60.763226,61.063267,62.58356,62.844666
493,1921198,1567704,1679620,2109174,2145308,3.8434424e-5,2.2401016e-5,2.4001092e-5,8.2077866e-5,0.00016377421,8.926946e-5,4.5159046e-5,4.8662878e-5,0.00053286896,0.0020815,-842.7982177734375,-904.880615234375,-896.9464111328125,-755.5460205078125,-676.1016845703125,-660.1143188476562,-735.631103515625,-720.5014038085938,-567.1346435546875,-530.8858032226562,126.64218,79.018776,92.1034,165.78613,177.44424,48.458237,30.169743,31.596233,66.50437,72.07392,56,35,40,72,79,61.797573,60.763226,61.08282,62.585945,62.85169
494,1925274,1571187,1683402,2113483,2149934,3.8082344e-5,2.2401016e-5,2.4001092e-5,8.2077866e-5,0.00014005038,8.8522254e-5,4.5159046e-5,4.8662878e-5,0.00053286896,0.0020815,-843.8565063476562,-904.880615234375,-896.9464111328125,-755.5460205078125,-694.0975952148438,-661.3782958984375,-735.631103515625,-720.5014038085938,-571.349365234375,-530.8858032226562,125.2418,80.59048,92.1034,165.78613,177.44424,48.183598,29.503628,31.596233,67.55964,73.24927,56,38,40,72,79,61.797573,60.763527,61.09626,62.601818,62.857708
495,1929404,1575109,1687099,2117634,2154416,3.8082344e-5,2.2401016e-5,2.3953038e-5,8.2077866e-5,0.00014005038,8.8522254e-5,4.5316167e-5,4.9148784e-5,0.00053286896,0.0020815,-843.8565063476562,-904.880615234375,-897.1769409179688,-755.5460205078125,-694.0975952148438,-661.3782958984375,-735.631103515625,-720.5014038085938,-571.349365234375,-530.8858032226562,126.64218,80.59048,92.1034,165.78613,177.44424,48.458237,29.503628,31.596233,67.55964,73.24927,56,38,40,72,79,61.81157,60.763527,61.09626,62.608696,62.84985
496,1933833,1578746,1690596,2122093,2159065,3.8082344e-5,2.2401016e-5,2.3953038e-5,8.2077866e-5,0.00014005038,8.8522254e-5,4.5316167e-5,4.9148784e-5,0.00053286896,0.0020815,-843.8565063476562,-904.880615234375,-897.1769409179688,-755.5460205078125,-694.0975952148438,-661.3782958984375,-735.631103515625,-720.5014038085938,-571.349365234375,-530.8858032226562,126.64218,80.59048,92.1034,165.78613,177.44424,48.458237,29.503628,31.596233,67.55964,73.24927,56,38,40,72,79,61.81157,60.763527,61.092514,62.610706,62.86726
497,1937584,1582024,1694339,2126786,2163692,3.8082344e-5,2.2401016e-5,2.3953038e-5,8.2077866e-5,0.00014005038,8.7511435e-5,4.5316167e-5,4.9148784e-5,0.00053286896,0.0020815,-843.8565063476562,-904.880615234375,-897.1769409179688,-755.5460205078125,-694.0975952148438,-661.3782958984375,-735.631103515625,-720.5014038085938,-571.349365234375,-530.8858032226562,126.64218,80.59048,92.1034,165.78613,177.44424,48.458237,29.503628,31.596233,66.99979,71.53992,56,38,40,72,79,61.822563,60.757595,61.092514,62.610706,62.885147
498,1941675,1585226,1698212,2131101,2168183,3.797914e-5,2.2401016e-5,2.3953038e-5,8.2077866e-5,0.00014005038,8.7511435e-5,4.5316167e-5,4.9148784e-5,0.00053286896,0.0020815,-844.1685791015625,-904.880615234375,-897.1769409179688,-755.5460205078125,-694.0975952148438,-661.3782958984375,-735.631103515625,-720.5014038085938,-571.349365234375,-530.8858032226562,126.64218,80.59048,92.1034,165.78613,177.44424,48.52049,29.503628,31.596233,66.99979,71.53992,56,38,40,72,79,61.841187,60.78398,61.09185,62.614216,62.885147
499,1945852,1588502,1701674,2135485,2172524,3.797914e-5,2.2401016e-5,2.3953038e-5,8.2077866e-5,0.00014005038,8.8522254e-5,4.5316167e-5,4.9148784e-5,0.00053286896,0.0020815,-844.1685791015625,-904.880615234375,-897.1769409179688,-755.5460205078125,-694.0975952148438,-661.3782958984375,-735.631103515625,-722.9131469726562,-571.349365234375,-530.8858032226562,126.64218,83.17766,93.517914,165.78613,177.44424,48.907955,29.751835,31.596233,66.99979,71.53992,56,38,40,72,79,61.835968,60.79321,61.102127,62.615067,62.885147
500,1949550,1591932,1705514,2139970,2177346,3.7211325e-5,2.1935099e-5,2.3785224e-5,8.0066326e-5,0.00014005038,8.836221e-5,4.3950222e-5,4.953377e-5,0.0005383722,0.0020815,-846.517333984375,-907.2977294921875,-897.9854125976562,-758.3994750976562,-694.0975952148438,-661.3782958984375,-735.631103515625,-722.9131469726562,-571.349365234375,-530.8858032226562,126.64218,83.17766,93.517914,173.58073,178.91328,48.907955,29.751835,32.160133,66.99979,70.472595,56,38,40,74,80,61.851875,60.79321,61.102127,62.615067,62.885147
501,1953827,1595362,1709258,2144299,2181797,3.7180667e-5,2.1935099e-5,2.3785224e-5,8.0066326e-5,0.00014005038,8.475699e-5,4.339889e-5,4.9148784e-5,0.0005383722,0.0020815,-846.6121826171875,-907.2977294921875,-897.9854125976562,-758.3994750976562,-694.0975952148438,-661.3782958984375,-735.631103515625,-722.9131469726562,-571.349365234375,-530.8858032226562,126.64218,83.17766,93.517914,177.29906,196.30763,48.907955,29.751835,31.596233,67.55964,72.99427,56,38,40,77,81,61.854107,60.812973,61.102127,62.60464,62.885147
502,1957961,1598770,1712992,2148650,2186470,3.7180667e-5,2.1935099e-5,2.3785224e-5,8.0066326e-5,0.00014005038,8.475699e-5,4.339889e-5,4.8662878e-5,0.0005383722,0.0020815,-846.6121826171875,-907.2977294921875,-897.9854125976562,-758.3994750976562,-694.0975952148438,-661.3782958984375,-735.631103515625,-722.9131469726562,-571.349365234375,-530.8858032226562,126.64218,83.17766,93.517914,177.29906,196.30763,48.907955,29.751835,31.596233,67.55964,72.99427,56,38,40,77,81,61.854107,60.812973,61.102127,62.616936,62.884216
503,1961883,1602426,1716469,2153011,2191209,3.7180667e-5,2.1935099e-5,2.3785224e-5,8.2077866e-5,0.00014005038,8.09187e-5,4.339889e-5,4.8662878e-5,0.0005677982,0.002262412,-846.6121826171875,-907.2977294921875,-897.9854125976562,-755.5460205078125,-694.0975952148438,-661.6314086914062,-735.631103515625,-722.9131469726562,-571.349365234375,-530.8858032226562,125.2418,83.17766,93.517914,177.29906,196.30763,48.97177,29.751835,31.596233,67.55964,72.99427,55,38,40,77,81,61.859047,60.812973,61.137825,62.621906,62.884216
504,1965947,1605846,1720001,2157330,2195755,3.7180667e-5,2.1935099e-5,2.3785224e-5,8.2077866e-5,0.00014005038,8.000857e-5,4.339889e-5,4.8662878e-5,0.0005677982,0.002262412,-846.6121826171875,-907.2977294921875,-897.9854125976562,-755.5460205078125,-694.0975952148438,-662.0449829101562,-735.631103515625,-722.9131469726562,-571.349365234375,-530.8858032226562,125.2418,83.17766,95.65431,177.29906,196.30763,48.97177,29.751835,31.596233,67.55964,72.99427,55,38,43,77,81,61.851406,60.835117,61.137825,62.621906,62.891197
505,1970202,1609157,1723243,2161938,2200390,3.7211325e-5,2.1935099e-5,2.3785224e-5,8.2077866e-5,0.00014063797,8.09187e-5,4.339889e-5,4.8662878e-5,0.0005677982,0.002262412,-846.517333984375,-907.2977294921875,-897.9854125976562,-755.5460205078125,-693.6161499023438,-662.0449829101562,-735.631103515625,-722.9131469726562,-577.8726806640625,-530.8858032226562,125.2418,83.17766,95.65431,173.58073,196.30763,50.164413,29.751835,31.596233,66.99979,70.472595,55,38,43,74,80,61.860397,60.835117,61.137825,62.621906,62.90361
506,1974300,1612195,1727219,2166347,2204902,3.7211325e-5,2.1935099e-5,2.3785224e-5,8.2077866e-5,0.00014063797,8.09187e-5,4.339889e-5,4.8662878e-5,0.0005677982,0.002262412,-846.517333984375,-907.2977294921875,-897.9854125976562,-755.5460205078125,-693.6161499023438,-662.0449829101562,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,95.65431,175.77797,196.30763,50.164413,29.751835,31.596233,66.99979,70.472595,55,38,43,77,80,61.867485,60.82338,61.137825,62.62456,62.90361
507,1978645,1616007,1730892,2170763,2209405,3.797914e-5,2.1935099e-5,2.3785224e-5,8.31292e-5,0.00014063797,8.09187e-5,4.339889e-5,4.8662878e-5,0.0005677982,0.002262412,-844.1685791015625,-907.2977294921875,-897.9854125976562,-754.082275390625,-693.6161499023438,-662.0449829101562,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,95.65431,173.58073,178.91328,48.907955,29.751835,31.596233,66.50437,69.76103,54,38,43,74,79,61.867485,60.84151,61.14988,62.62456,62.90361
508,1982785,1619968,1734581,2175369,2213890,3.7313588e-5,2.1935099e-5,2.3785224e-5,8.31292e-5,0.00014063797,8.475699e-5,4.339889e-5,4.8662878e-5,0.0005677982,0.002262412,-846.2017822265625,-907.2977294921875,-897.9854125976562,-754.082275390625,-693.6161499023438,-662.0449829101562,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,95.65431,173.58073,178.91328,48.97177,29.751835,31.596233,66.99979,69.36906,54,38,43,74,79,61.867485,60.84151,61.14988,62.633514,62.916996
509,1986539,1623795,1738289,2179674,2218485,3.797914e-5,2.2401016e-5,2.3953038e-5,8.31292e-5,0.00014063797,8.475699e-5,4.339889e-5,4.8662878e-5,0.0005403356,0.002262412,-844.1685791015625,-904.880615234375,-897.1769409179688,-754.082275390625,-693.6161499023438,-663.603271484375,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,93.517914,167.85268,177.44424,50.164413,29.751835,31.596233,66.99979,69.36906,55,38,43,74,79,61.867485,60.84349,61.170303,62.626244,62.92346
510,1990425,1627493,1741862,2184131,2222968,3.797914e-5,2.2401016e-5,2.3953038e-5,8.31292e-5,0.00014063797,8.7481385e-5,4.339889e-5,4.8662878e-5,0.0005403356,0.002262412,-844.1685791015625,-904.880615234375,-897.1769409179688,-754.082275390625,-693.6161499023438,-664.7426147460938,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,93.517914,167.85268,177.44424,50.164413,29.751835,31.596233,66.99979,69.36906,55,38,43,74,79,61.867485,60.86361,61.19019,62.64336,62.92346
511,1994534,1631218,1745602,2188401,2227129,3.7313588e-5,2.2401016e-5,2.3953038e-5,8.31292e-5,0.00014063797,8.470972e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.2017822265625,-904.880615234375,-897.1769409179688,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,93.517914,167.85268,177.44424,50.259747,29.751835,31.596233,67.55964,69.76103,55,38,43,75,79,61.88994,60.86361,61.19019,62.64336,62.92945
512,1998722,1634628,1749620,2192712,2231597,3.7313588e-5,2.2401016e-5,2.3953038e-5,8.31292e-5,0.00014063797,8.470972e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.2017822265625,-904.880615234375,-897.1769409179688,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,80.59048,93.517914,167.85268,177.44424,50.259747,29.751835,31.596233,67.55964,69.76103,55,38,43,75,79,61.88994,60.8641,61.19019,62.64336,62.92945
513,2002830,1638466,1752965,2197039,2236368,3.7313588e-5,2.2401016e-5,2.3953038e-5,8.31292e-5,0.00014063797,8.470972e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.2017822265625,-904.880615234375,-897.1769409179688,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,79.018776,93.517914,167.85268,177.44424,50.259747,29.751835,31.596233,67.55964,69.76103,55,36,43,75,79,61.875557,60.875603,61.195152,62.646454,62.92945
514,2007218,1642146,1756667,2201306,2240782,3.7313588e-5,2.2401016e-5,2.3953038e-5,8.31292e-5,0.00014063797,8.470972e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.2017822265625,-904.880615234375,-897.1769409179688,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,125.2418,79.018776,93.517914,167.85268,177.44424,50.259747,29.751835,31.596233,67.55964,69.76103,55,36,43,75,79,61.885254,60.875603,61.19019,62.660885,62.92945
515,2011430,1645503,1760369,2205659,2245115,3.7211325e-5,2.1935099e-5,2.361465e-5,8.31292e-5,0.00014063797,8.475699e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.517333984375,-907.2977294921875,-898.8131103515625,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-577.8726806640625,-539.8764038085938,126.64218,79.018776,95.65431,167.85268,177.44424,50.81394,30.661818,31.89278,67.55964,69.76103,56,36,43,75,79,61.90269,60.880844,61.19019,62.660885,62.92945
516,2015136,1649316,1763708,2209739,2249851,3.7211325e-5,2.1935099e-5,2.3785224e-5,8.31292e-5,0.00014063797,8.475699e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.517333984375,-907.2977294921875,-897.9854125976562,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-580.0419921875,-539.8764038085938,125.2418,79.018776,95.65431,167.85268,177.44424,50.81394,30.661818,31.89278,67.55964,69.76103,56,36,43,75,79,61.90269,60.880844,61.19019,62.665634,62.92945
517,2019312,1652915,1767215,2214099,2254210,3.7211325e-5,2.1935099e-5,2.361465e-5,8.31292e-5,0.00014063797,8.475699e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.517333984375,-907.2977294921875,-898.8131103515625,-754.082275390625,-693.6161499023438,-664.8983154296875,-735.631103515625,-722.9131469726562,-580.0419921875,-539.8764038085938,125.2418,79.018776,95.65431,167.85268,177.44424,50.259747,30.661818,31.89278,68.209526,69.76103,56,36,43,75,79,61.90269,60.857235,61.19298,62.66919,62.94083
518,2022956,1656398,1771070,2218302,2258457,3.734252e-5,2.1935099e-5,2.3348917e-5,8.31292e-5,0.00014063797,8.470972e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.1126098632812,-907.2977294921875,-900.114501953125,-754.082275390625,-693.6161499023438,-664.995361328125,-735.631103515625,-722.9131469726562,-580.0748901367188,-539.8764038085938,125.2418,79.018776,95.65431,168.08871,177.44424,50.164413,30.661818,31.89278,67.55964,69.76103,55,36,43,75,79,61.90269,60.857235,61.20919,62.66919,62.94083
519,2027232,1659823,1774246,2222605,2262966,3.734252e-5,2.1935099e-5,2.3295588e-5,8.31292e-5,0.00014063797,8.470972e-5,4.3091084e-5,4.6847013e-5,0.0005403356,0.002262412,-846.1126098632812,-907.2977294921875,-900.37744140625,-754.082275390625,-693.6161499023438,-664.995361328125,-735.631103515625,-722.9131469726562,-580.0748901367188,-539.8764038085938,125.2418,79.018776,95.65431,168.08871,177.44424,48.97177,30.661818,31.89278,67.55964,69.76103,55,36,43,75,79,61.90675,60.857235,61.240944,62.662884,62.94083
520,2031196,1663209,1778215,2227013,2267493,3.7313588e-5,2.1935099e-5,2.3295588e-5,8.566634e-5,0.00014063797,8.470972e-5,4.3091084e-5,4.6847013e-5,0.0005403356,0.002262412,-846.2017822265625,-907.2977294921875,-900.37744140625,-750.6249389648438,-693.6161499023438,-664.995361328125,-735.631103515625,-722.9131469726562,-580.0748901367188,-539.8764038085938,124.69055,79.018776,93.517914,168.08871,177.44424,48.97177,29.751835,31.596233,67.55964,69.76103,54,36,43,74,79,61.90675,60.859974,61.240944,62.66336,62.928078
521,2035084,1666612,1781883,2231584,2272388,3.7313588e-5,2.1833328e-5,2.3078874e-5,8.4769825e-5,0.00014063797,8.470972e-5,4.339889e-5,4.6847013e-5,0.0005403356,0.002262412,-846.2017822265625,-907.83251953125,-901.4522705078125,-751.8347778320312,-693.6161499023438,-664.995361328125,-735.631103515625,-724.5592651367188,-580.0748901367188,-539.8764038085938,124.69055,79.018776,93.517914,168.08871,177.44424,48.907955,29.751835,31.596233,65.31742,68.96226,54,36,43,74,79,61.90675,60.859974,61.236397,62.66336,62.938946
